disasterNumber,totalNumberIaApproved,totalAmountIhpApproved,totalAmountHaApproved,totalAmountOnaApproved,totalObligatedAmountPa,totalObligatedAmountCatAb,totalObligatedAmountCatC2g,paLoadDate,iaLoadDate,totalObligatedAmountHmgp,hash,lastRefresh,id
5257,,,,,,,,,,0,bd81ab4224d7b04f13927270b8ea4f0dd75da192,2023-03-18T13:22:12.883Z,1a055959-7216-4f64-9d90-64a9bd36e0ee
5208,,,,,183216.09,,,2023-11-01T00:00:00.000Z,,0,47847163799da4c1fcc09cfe7137210602c03a5e,2023-11-01T04:03:22.859Z,6392c7d5-4080-4a44-aa7c-600935af6165
5209,,,,,12068.12,11611.16,,2023-11-01T00:00:00.000Z,,0,f176bdccc66ce60c00137569fa6d3728a4e26533,2023-11-01T04:03:22.859Z,87692162-9056-4c4a-8f47-7bf9db32e71d
5210,,,,,156543.99,,,2023-11-01T00:00:00.000Z,,0,b210268d35fc55b62bd19520db886a9b6ad8d20a,2023-11-01T04:03:22.859Z,7d8fdab4-2535-4b62-828c-24ea4497dcbf
5211,,,,,196975.79,9266.23,,2023-11-01T00:00:00.000Z,,0,ef03174568362bfb4cbfb14f0405d802eaa92c13,2023-11-01T04:03:22.859Z,3bb5d0d9-a1b2-4c1e-99c1-c5a4c808228d
5212,,,,,69612.43,,,2023-11-01T00:00:00.000Z,,0,55c220c107ebd55e5e5c68af6360dad545d135ed,2023-11-01T04:03:22.859Z,e5a7f351-4b68-4610-976b-58750dfb263b
5213,,,,,8128493.97,365949.11,,2023-11-01T00:00:00.000Z,,0,48b116a507ef2241034690ee366fa1b6cfc44720,2023-11-01T04:03:22.859Z,017966d2-477d-4b84-b1f2-dcfb6f1aa8ba
5223,,,,,31437.89,12147.86,,2023-11-01T00:00:00.000Z,,0,65bf8b0310dfe228b1c4a45b1b768394be3ba646,2023-11-01T04:03:22.859Z,a533819a-9c13-43ab-ab89-384952c250d7
5225,,,,,11469545.02,1344262.36,,2023-11-01T00:00:00.000Z,,0,d0909f7970907c708c3e35996f9c5411650b4283,2023-11-01T04:03:22.859Z,1623155f-a03e-47e3-ae4c-f4da45a0874e
5226,,,,,5105471.55,151759.21,,2023-11-01T00:00:00.000Z,,0,a2af2ab6f487362646cb2f6c1f53e0bbf97018e5,2023-11-01T04:03:22.859Z,2dd58c32-542f-4c1a-bb54-f8943afef3b8
5227,,,,,2721442.21,535266.56,,2023-11-01T00:00:00.000Z,,0,dac81bc1caf0fb5e37ae0eb03e03508cff637ead,2023-11-01T04:03:22.859Z,504b8a01-620b-4142-a84b-62863e317351
2202,,,,,121107.7,119620.9,1486.8,2023-11-01T00:00:00.000Z,,,e0491e00cc7fbbac2f9b455701f551201b8bb47c,2023-11-01T06:04:23.187Z,44dc4aeb-2f52-4d35-880e-88238542b06c
5228,,,,,9190531.97,655635.21,,2023-11-01T00:00:00.000Z,,0,c723bfd77ae79b4d4a31e3670baa6000a809adc2,2023-11-01T04:03:22.859Z,6330ce8a-5f79-4fae-8bd4-7a123edb28ee
5229,,,,,635186.07,,,2023-11-01T00:00:00.000Z,,891580.19,3a114bf0040e61c284343b4afa5a22050b0a353e,2023-11-01T04:03:22.859Z,276d103d-e025-48aa-af0c-a594bfffa141
5230,,,,,3811.3,466.16,,2023-11-01T00:00:00.000Z,,0,51cf90b8102ff3be2f07c5bd167c047e320293dd,2023-11-01T04:03:22.859Z,f79a6fc7-9eb1-425f-a5aa-e974cdc46724
5231,,,,,1651544.62,71485.95,,2023-11-01T00:00:00.000Z,,0,cbae5a355da955f73922ec4f1b941c2229977bfe,2023-11-01T04:03:22.859Z,41d557e6-dbd5-4813-8ba1-146e50d6fe51
5232,,,,,4390258.61,369118.5,,2023-11-01T00:00:00.000Z,,0,230c5615123510740c522b520e8af8c295e59b04,2023-11-01T04:03:22.859Z,3876a202-2e7d-487f-b797-e469855991c0
2210,,,,,2978.5,2978.5,,2023-11-01T00:00:00.000Z,,,cb80d3f79df43b29735789fe7eab0cc326b4fe8a,2023-11-01T06:04:23.187Z,de6c1e55-de57-48ef-97e7-ef1a10e0f4d5
5233,,,,,155164.75,11129,,2023-11-01T00:00:00.000Z,,2550133.25,10a78da35f40787a0a1a3d761e77479bb14a72ed,2023-11-01T04:03:22.859Z,36ec9a5c-3af2-4209-98d4-b9d6a9e30d4b
5234,,,,,44977.8,,,2023-11-01T00:00:00.000Z,,0,ac748d2e2a8bf6898e26b4cc9c94854311ec4fa8,2023-11-01T04:03:22.859Z,6ae0c7d7-15d4-4984-9a2f-e648f3501000
5277,,,,,,,,,,0,8f27cff892f7bd9675c762014ab3dc5584bb065f,2023-03-18T13:22:12.883Z,123203b7-c07c-4c0b-a4ca-feb3e27c62fc
5235,,,,,617443.25,21649.79,,2023-11-01T00:00:00.000Z,,0,d2e6c6acb4ee3466d156e37e3675e40a9a519b26,2023-11-01T04:03:22.859Z,19751765-ceaa-48f9-89cf-7a0a47dd9d59
5279,,,,,,,,,,0,007dc6986869901f30ccbbfc4515fb3f55ac360a,2023-03-18T13:22:12.883Z,6d19d9a7-5496-41cb-9d3d-1619e2e55dca
5280,,,,,,,,,,0,0f438980ec319ecf31acb9624a1982f911bca36a,2023-03-18T13:22:12.883Z,45375b55-4a5f-493e-bd98-64f187045100
5236,,,,,2133667.29,71167.29,,2023-11-01T00:00:00.000Z,,0,d50429a5728161143937eb6793290e019559ded4,2023-11-01T04:03:22.859Z,edb86904-cc99-454c-8160-8a419990a9df
2213,,,,,1337956.9,1337956.9,,2023-11-01T00:00:00.000Z,,,e51abfb53b125de1e192a8a414ca4e9933997ab3,2023-11-01T06:04:23.187Z,5d9769bc-7d49-4b24-a0d9-e849324d3aab
5237,,,,,5939756.7,7672.04,,2023-11-01T00:00:00.000Z,,0,0047b4adc554445723658e3ee9d59c79c5cd05ae,2023-11-01T04:03:22.859Z,24e96cb6-7ebd-48e6-ad47-c12499b7efe0
5238,,,,,459333.08,,,2023-11-01T00:00:00.000Z,,0,5b88355b5073eecef1206e6a8f9a849d71548558,2023-11-01T04:03:22.859Z,7654b6d6-497a-4449-8f71-8008b83a8e2f
5239,,,,,6245239.57,,,2023-11-01T00:00:00.000Z,,0,d0153bfc4aae5149518fd5f94a5299d9e91d911d,2023-11-01T04:03:22.859Z,fa62660d-17f2-489a-9d50-1dc655d3556e
5241,,,,,589823.85,,,2023-11-01T00:00:00.000Z,,694896.49,ae529d4a2947aeae5ebbd69e421b06cc47052cff,2023-11-01T04:03:22.859Z,2cfa27e7-8e8c-45af-adca-20cb974ed165
5242,,,,,79796.27,,,2023-11-01T00:00:00.000Z,,0,9f4817376b83eda3869e5d2d41e690ab0dd40a28,2023-11-01T04:03:22.859Z,a24b00f3-b4dd-4d63-9d26-ff9173cc3194
5243,,,,,1302250.84,408557.15,,2023-11-01T00:00:00.000Z,,0,608da7d09415db837b2f305c8b335c232deb62fc,2023-11-01T04:03:22.859Z,b8c34fc1-9eb4-486b-945d-4c70998d423d
5244,,,,,18221258.56,167539.76,,2023-11-01T00:00:00.000Z,,0,86d35e94137e50b241f14496b053d885629a4e06,2023-11-01T04:03:22.859Z,b19a2391-3835-4ff0-be0a-5d4a29240877
5245,,,,,2682305.5,70678.26,,2023-11-01T00:00:00.000Z,,0,c6b57eab0792d7f9bd61c7ed558ecea5330c44d3,2023-11-01T04:03:22.859Z,0df9680c-87ba-4244-89da-85ef592c32f3
5246,,,,,16270482.58,34072.55,,2023-11-01T00:00:00.000Z,,0,dbf9fd10e52fed3241a726394ea9028ee2c76f76,2023-11-01T04:03:22.859Z,14a42e07-df1a-47b7-a828-092f1bbcd89f
5247,,,,,1897908.28,92248.62,,2023-11-01T00:00:00.000Z,,0,45be037f8262de69e4af1a7d8e633a7b8d3137c1,2023-11-01T04:03:22.859Z,1a59ec96-b469-42b9-ac53-d8c10baa2534
2216,,,,,48676.6,47998.3,678.3,2023-11-01T00:00:00.000Z,,,beb613367bea7f18ba3d7a892c6c6d6b3b11eeab,2023-11-01T06:04:23.187Z,885fe203-3ed6-4e63-a285-d059fa18ac5b
2217,,,,,10378.9,10240.3,138.6,2023-11-01T00:00:00.000Z,,,0273130be2b6889d24e50626568161486c34358d,2023-11-01T06:04:23.187Z,e7ee6be1-0ad5-4817-8d72-74132e4278b3
5248,,,,,15047522.76,232314,,2023-11-01T00:00:00.000Z,,0,1ce62d5c3d53c5ea7fd54150239975fc24512977,2023-11-01T04:03:22.859Z,f9992b73-2976-4d5a-a7c9-bfed0049110e
5249,,,,,2349031.77,11751.88,,2023-11-01T00:00:00.000Z,,0,282b687fe064f62da8f5e0c63cf33b3ff9dcb8b8,2023-11-01T04:03:22.859Z,0d52cc86-bd63-47d3-93dd-69a0abb49c23
2218,,,,,10792,10527,265,2023-11-01T00:00:00.000Z,,,b7f8fd86188ab063fcaad952b70b21176940ec62,2023-11-01T06:04:23.187Z,52345411-869d-4411-be31-22c9d369cc5d
5250,,,,,17993983.31,421330.99,,2023-11-01T00:00:00.000Z,,0,36172d1e8ffafc272e27aee0d18431d7af9974ba,2023-11-01T04:03:22.859Z,b713ae30-0363-45a4-9a39-e73849254b6f
5251,,,,,665090.01,247536.26,,2023-11-01T00:00:00.000Z,,0,edf0c97e311872e829c155f4ffcb37f2bf89475d,2023-11-01T04:03:22.859Z,81cd54c1-bb98-4f04-880e-dd7e182e4811
5252,,,,,1361342,139634.63,,2023-11-01T00:00:00.000Z,,0,47b55e50f055d551d2211c3c189af07a2bd18530,2023-11-01T04:03:22.859Z,5b7f4c38-14c9-488a-baeb-246a0caeeebe
5253,,,,,4905.24,4905.24,,2023-11-01T00:00:00.000Z,,0,8100400256f12c9c12640eac529b44bc9c9e8854,2023-11-01T04:03:22.859Z,bce112ce-e05e-4977-bba2-9ed8a6d25d27
5254,,,,,9258.91,3000.68,,2023-11-01T00:00:00.000Z,,0,1b4a5cdbe07e2262664f9f820b691d89a7c0c007,2023-11-01T04:03:22.859Z,a98fdf70-f26d-4b2f-b45f-93633f289e3a
5255,,,,,1410129.39,31347.88,,2023-11-01T00:00:00.000Z,,0,37760061afc308cccd3a7695224e8d4d919912f9,2023-11-01T04:03:22.859Z,65ae3299-fa00-4fb4-8996-a2545ae3edb5
5304,,,,,,,,,,1538236.88,27b29abe5d0857da1c2afb5dce131e1f62b009f2,2023-03-18T13:22:12.883Z,2822f604-2416-4f16-814c-c2ed4e80a6d9
5305,,,,,,,,,,0,bea5aa618220c5c1358890a0681e86e4bf6e1439,2023-03-18T13:22:12.883Z,5eb5b24c-9631-4f47-a585-d07182b8f041
5306,,,,,,,,,,0,c55ad87b5cd990c7ec7746c6b89ca8ce2bdd98d3,2023-03-18T13:22:12.883Z,3425d901-2d1b-4650-a0d7-d24f56a4f3a6
5256,,,,,19300544.7,439485.48,,2023-11-01T00:00:00.000Z,,0,ad8dc3454562e3f9b8a727c75f62c2f67ac275e3,2023-11-01T04:03:22.859Z,43ec8ae6-ac53-4aed-aa14-6fc5a28049dd
5258,,,,,806419.18,7754.47,,2023-11-01T00:00:00.000Z,,0,0f680ddc857b613b998e49a9dd6553b453a9a82c,2023-11-01T04:03:22.859Z,ba483d49-3193-474b-883e-70e43d8d4fcb
5259,,,,,4305827.58,217345.14,,2023-11-01T00:00:00.000Z,,0,d2fa1fc602b93865a80ee8569d38c2225c1023c6,2023-11-01T04:03:22.859Z,aa4c8201-28f6-4e8f-b685-ddf523e195ae
5260,,,,,8137788.6,672218.91,,2023-11-01T00:00:00.000Z,,0,7734a4a766af67744dae8ada2c5f18a90a76e95c,2023-11-01T04:03:22.859Z,cf20fec2-5378-4bbf-875d-af2e9245be48
5261,,,,,15486.64,13720.96,,2023-11-01T00:00:00.000Z,,0,4cfc6571e7d0abd6664f94bf595192b15d8b981d,2023-11-01T04:03:22.859Z,9c04827d-f90f-4986-83e9-a1fd9abd2866
5262,,,,,21531039.35,890408.77,,2023-11-01T00:00:00.000Z,,0,3f318d846652c62adf7d06e9da07e9a7b4e68c65,2023-11-01T04:03:22.859Z,ae020b64-670f-40f3-aa48-2fde0c13f048
5263,,,,,19206.68,5131.89,,2023-11-01T00:00:00.000Z,,300576.5,df2bc971e1cc8a3360cba65c7cdfbe9bdaf22326,2023-11-01T04:03:22.859Z,1dcae1e4-9d5f-4e3f-b2ea-95bc6e58c9ab
5264,,,,,954946.5,11087.01,,2023-11-01T00:00:00.000Z,,0,05dec695f8809c7b5d1d5fa723d9e8b9d8f537db,2023-11-01T04:03:22.859Z,447906ae-8976-419c-a419-5eb33668a583
5265,,,,,4515248.67,581023.07,,2023-11-01T00:00:00.000Z,,0,d22c4f0b0217052e17c8d43e24fcafb060ef4120,2023-11-01T04:03:22.859Z,ba214cf0-7016-4c25-9ccc-30758c230236
5266,,,,,36010.87,13317.1,,2023-11-01T00:00:00.000Z,,0,f9c327bce30c3ddc6b9caf3b2842334cfe52804f,2023-11-01T04:03:22.859Z,273e24ce-d485-49eb-854e-acbfb78c71bd
5267,,,,,1156852.28,969,,2023-11-01T00:00:00.000Z,,0,c1a4e4b341109a1643c3fd375dfd39d547f34e62,2023-11-01T04:03:22.859Z,00349b22-490f-4197-852d-f418b4aba4cd
5268,,,,,5541256.05,577452.37,,2023-11-01T00:00:00.000Z,,0,c18f5dfa523322f39c43142623d00282b2872e57,2023-11-01T04:03:22.859Z,2976db3a-a299-4093-a657-146a52701885
5319,,,,,,,,,,0,e010e087d6e36db3ede6e556108b2141d8045ab6,2023-03-18T13:22:12.883Z,825d2888-282e-402d-bf2c-73cf27512f1d
5269,,,,,66098.71,15244.6,,2023-11-01T00:00:00.000Z,,0,a31dc83c837c369524b0198a53300f1d0ae10285,2023-11-01T04:03:22.859Z,6720285e-4406-40ec-a329-75acdc68e1a9
5270,,,,,63576.93,61206.73,,2023-11-01T00:00:00.000Z,,0,1f240265b33cbcd5b4ec07257e1834454a297173,2023-11-01T04:03:22.859Z,865cfa04-123d-4bb0-9638-eac995c4147b
5322,,,,,,,,,,0,bc261eeeb422b76a4e90365604a0b303da286271,2023-03-18T13:22:12.883Z,c82445e0-e159-4575-a3c4-d073a5136b29
5271,,,,,30025.07,10766.47,,2023-11-01T00:00:00.000Z,,0,314ee11689b83a3c4dde17a256a23b6bdb3ba3eb,2023-11-01T04:03:22.859Z,2916bd05-f65e-4dcf-8302-b5f85614800d
5272,,,,,665424.5,,,2023-11-01T00:00:00.000Z,,0,7b4899d51b9704490fd864a8f5fc427b885b8942,2023-11-01T04:03:22.859Z,7ffed2c7-2082-4adf-b502-616b112c7fc1
5273,,,,,27757.8,27757.8,,2023-11-01T00:00:00.000Z,,0,4344926adb7f774255d3a3f16d90f2a1865dde1f,2023-11-01T04:03:22.859Z,7e6fa1a6-157a-4736-80b8-0054cbad2925
5326,,,,,,,,,,0,d29b17b285e688051d90ec216afad823d5112194,2023-03-18T13:22:12.883Z,86421e12-e2d5-4c0e-a646-cec6c36c872a
5274,,,,,1433413.33,,,2023-11-01T00:00:00.000Z,,0,8375a90862d8bf46937981be4ce14cf2ab8672e0,2023-11-01T04:03:22.859Z,110d660f-38b3-42bc-91f6-a0469229ad71
5328,,,,,,,,,,0,21308eef3a40b2140361653b8532b88789226e56,2023-03-18T13:22:12.883Z,6aec6222-8694-44ec-8ef4-129616d74c62
5329,,,,,,,,,,0,8503d980d5290eaedae1e88d9dea918dadba43c5,2023-03-18T13:22:12.883Z,398f800b-c29b-41ef-a061-24cdf10339f8
2219,,,,,10918,10650,268,2023-11-01T00:00:00.000Z,,,e45d7402f68b8be84d9d1a4c0ee0569748bf21c4,2023-11-01T06:04:23.187Z,13714edb-afe2-43b5-98bd-0c92237ce2e7
5331,,,,,,,,,,0,e13d893499ce98463c49b1d8275b0e5649cfe023,2023-03-18T13:22:12.883Z,36ad2039-7d8b-4e15-9c01-d1a6c89ce5cd
5332,,,,,,,,,,0,567886465728a9efb7d5833ee467eaea4e0e9f08,2023-03-18T13:22:12.883Z,1f54821e-a2dd-40f4-bf57-16600865fa81
5333,,,,,,,,,,0,758a7d181387c2b8e7eb8404766a0588fa8c6702,2023-03-18T13:22:12.883Z,ab805cc4-272a-40b9-9e3a-c209ff71d0d1
5275,,,,,718000.19,3415.84,,2023-11-01T00:00:00.000Z,,0,935057b8756e1b463ce4cb0dee4dd1a70a7889c2,2023-11-01T04:03:22.859Z,615235fa-0922-4a3e-b35a-15adad269627
5276,,,,,2879115.57,,,2023-11-01T00:00:00.000Z,,0,787a2503a0ed51fce7b2bf77bbb4c818c23bcb6c,2023-11-01T04:03:22.859Z,cf1ae245-269c-4ac6-8731-862b5b609c28
5336,,,,,,,,,,0,667a6f3479e7a93cfb9f1e46bfc31862153d6452,2023-03-18T13:22:12.883Z,63b5b638-6ede-4415-84df-9066cde18a62
5282,,,,,12730684.34,33204.7,,2023-11-01T00:00:00.000Z,,0,155e2811c1f5780805610c14a0420525c361f2bc,2023-11-01T04:03:22.859Z,7ea5529e-2d72-4055-968b-bb9f918d1039
5338,,,,,,,,,,0,fbdc7293541743356b5bf4ce9c2df570975edc95,2023-03-18T13:22:12.883Z,c2e5aba0-4fd8-4967-b0e4-57a270d36e0c
5339,,,,,,,,,,0,6904658d02725e0925555df3fbad04255a3cf99b,2023-03-18T13:22:12.883Z,01dad6ac-cc89-45c6-b8a4-90006f9785fb
5340,,,,,,,,,,0,d6b6210d76d573483f27bf8f353e0b8d1dba69a3,2023-03-18T13:22:12.883Z,d3cde73a-dbd1-4d92-972a-c696243b5848
5283,,,,,186238.57,,,2023-11-01T00:00:00.000Z,,450000,63d8e2209e2b283992181361a1957b426a20c2f7,2023-11-01T04:03:22.859Z,206f062f-166d-4468-8f33-4b4272c04970
5284,,,,,264039.14,55841.5,,2023-11-01T00:00:00.000Z,,31446,9b7039dd51342e0dfe19dcd430db298a73315ec0,2023-11-01T04:03:22.859Z,7d1fe200-fa9e-4eb4-a241-2f775872a80d
5343,,,,,,,,,,0,29ac9ee52cd8ad826a9a2c65f9602afec4e90231,2023-03-18T13:22:12.883Z,8dd66041-6d9b-432f-ad71-a61b9c528ec4
5344,,,,,,,,,,0,585cd3e6cbb43f6e6115fd1f9132ca00ddda89e7,2023-03-18T13:22:12.883Z,02872fbf-6fa7-402e-afb1-bf1c0f08b158
5345,,,,,,,,,,0,4258d9fa42c89544cbca670b32dc222a27e0eb32,2023-03-18T13:22:12.883Z,9e7ebe58-34bb-4625-a9a3-e023a2b69bf9
5346,,,,,,,,,,0,62042ac57c4a54933ca4dc5e506aaf2623fabbe5,2023-03-18T13:22:12.883Z,bd5c6c2d-fd59-4d53-97d2-6f521172fcf4
5285,,,,,8082426.39,0,,2023-11-01T00:00:00.000Z,,152453.28,a403bfaacc22645eb54e5b94c66c3f6a82c10635,2023-11-01T04:03:22.859Z,be47381f-cb1e-438a-b023-263fbff03265
5348,,,,,,,,,,0,ae7664932d2e2afff7a95e5ff82e9ffdfc13efc4,2023-03-18T13:22:12.883Z,d194dafb-d056-477b-ac88-3ebbc22481e9
5349,,,,,,,,,,0,def4292682bcaff385b5ae611e8f64af5cdc996b,2023-03-18T13:22:12.883Z,ebb77e8a-fdea-47ad-9314-a091a540abee
5350,,,,,,,,,,0,7ba14bb99280d1964aae34f68704b8694398a346,2023-03-18T13:22:12.883Z,b31e15e6-c1fb-4f09-9000-ef27114fce84
5286,,,,,30622.01,30622.01,,2023-11-01T00:00:00.000Z,,500805.09,5015efd6f9f6d7ed1412eba242ed3b6b55147fce,2023-11-01T04:03:22.859Z,a506a5a1-077b-4e78-9338-02e0a6699511
5352,,,,,,,,,,0,e0c2ab0b8cb04a9e8b844ce4b56d9352b3c3009e,2023-03-18T13:22:12.883Z,6ee4ed03-5956-4c21-b8f1-2ac63b7effd5
5287,,,,,6442702.13,100184.24,,2023-11-01T00:00:00.000Z,,0,e80bf0ff12e59846073b1e8d211e79420962ed8b,2023-11-01T04:03:22.859Z,c9c9c6ac-fb69-4073-b363-49d98e3fa475
5288,,,,,2658681.22,17115.17,,2023-11-01T00:00:00.000Z,,533690.83,822a06a8ebb595e699e314f5def81db44f095d7d,2023-11-01T04:03:22.859Z,a61c0e08-8b78-4b0c-a0b6-b2429da61738
5355,,,,,,,,,,0,71345caa29fb03011a5b69f4ffd7628f9971be77,2023-03-18T13:22:12.883Z,42399302-409e-4d79-aacf-0e8b5e744ac5
5356,,,,,,,,,,0,0f5f0cae9f95485c7c57edee038c97715418328b,2023-03-18T13:22:12.883Z,121c769e-9050-4a56-896c-0a82a393fcfa
5357,,,,,,,,,,0,39daa311b1a03e37a61f65a5b8a7610e66da168f,2023-03-18T13:22:12.883Z,3324000f-8842-4183-88a8-ed5aeda2a240
5289,,,,,80415.48,,,2023-11-01T00:00:00.000Z,,0,3bdc36a005cd2d9f65f4e88f3f64a18e9164afa0,2023-11-01T04:03:22.859Z,442f430d-9cc5-405a-a863-daa452cefb2c
5290,,,,,2020055.12,,,2023-11-01T00:00:00.000Z,,0,995f1b0f8a7f74a664446eec85a4fa881bb39da7,2023-11-01T04:03:22.859Z,ea89eb24-d576-4c68-8c8c-6b8a6b12e0a3
5291,,,,,316352.28,,,2023-11-01T00:00:00.000Z,,0,0b87f52fcaba951054bc7ca780ae89b447449578,2023-11-01T04:03:22.859Z,be6390d2-088a-4036-a4c3-9b8059ef265e
5361,,,,,,,,,,0,82460c44466cf092abd40835af011ae1b70371bd,2023-03-18T13:22:12.883Z,e1d8a4b4-4ff7-47c7-b69a-bf18710c17c3
5362,,,,,,,,,,0,eb54d24d259dee23b88a08dab454c91302c4c71b,2023-03-18T13:22:12.883Z,c610e9c9-8e71-49d8-90c9-e424ac128103
5363,,,,,,,,,,0,29984c061dd8e065d1291b4ff675cfd34a0cf3e8,2023-03-18T13:22:12.883Z,1f64fd14-5afe-4699-814f-b33eb43c68ea
5292,,,,,329786.2,2207.19,,2023-11-01T00:00:00.000Z,,491045,1c7d93588bdccb8d2d30ef330d1e7b2d1b288fe7,2023-11-01T04:03:22.859Z,eb60f8f0-9bae-4698-801c-52403b69dc6f
5366,,,,,,,,,,0,8158695a98ac4220162176724b1ab81a380ff708,2023-03-18T13:22:12.883Z,5cb0da50-5ce6-416c-966a-b6343615cab1
5368,,,,,,,,,,0,2d7c3c5fc4f6edc59d702830cb061cd398055fb9,2023-03-18T13:22:12.883Z,ea90ca2e-6b3d-4d2f-8dbd-0c50ec07b842
5293,,,,,12048528.2,728556.18,,2023-11-01T00:00:00.000Z,,1392331.11,362a122f6448668bf910e27a26ce59cbdc6ddb63,2023-11-01T04:03:22.859Z,3eb6790e-8dbb-4891-b02e-8dc067abfd7a
3593,,,,,,,,,,,27b65b4eb47d2448921ddd872a39847247f4f01b,2023-05-23T23:02:33.715Z,4b6f00b4-772f-4660-bc54-788ddd9b751a
5371,,,,,,,,,,0,4e5d3956970f33abbbd7189d7817652e990450af,2023-03-18T13:22:12.883Z,660d07ad-0e0a-492f-a192-b02d78d2aa6e
5372,,,,,,,,,,0,aee9c272e85e478ba89e4bd8ea13790989dc2b4c,2023-03-18T13:22:12.883Z,fce177c4-fa17-4821-bf1c-dbef97a3412c
5373,,,,,,,,,,0,e38b38b74e3b99aa0c5dcce0d8e25db4da6f58a3,2023-03-18T13:22:12.883Z,c688e20a-cf20-4fb1-8a34-de295296cb2d
5374,,,,,,,,,,0,7e98156d83b3150c5f0866166847ffd5a0e3ab24,2023-03-18T13:22:12.883Z,6e070c13-c6fb-4464-a095-1ff186e3901b
5375,,,,,,,,,,0,00b7d8a521dcb241ade8107f8d62bbc51f60ebcd,2023-03-18T13:22:12.883Z,0f3ae05e-2a7f-4efb-880d-fc33c5a0b899
5376,,,,,,,,,,0,9ac4da784ddbd25b1b3d50f8bdad32c55e980705,2023-03-18T13:22:12.883Z,ff3adbf8-cd95-4ae9-a144-86db022c2108
5377,,,,,,,,,,0,3cae9a505296221d146037287cc791d89e9e921e,2023-03-18T13:22:12.883Z,3e4d3def-5793-492b-81f2-944048dbb615
5378,,,,,,,,,,965850.65,9ebd74d4640243ec7303c64733ac52d8e2ebe902,2023-03-18T13:22:12.883Z,802ed6b3-600c-4cf5-82a1-bc69a7c7c40e
5294,,,,,110836.8,9740.22,,2023-11-01T00:00:00.000Z,,0,fbb0521a5652eb790906cb72a470739f42c17015,2023-11-01T04:03:22.859Z,1932a3cc-36f0-4947-ba1f-8f086711124f
3594,,,,,,,,,,,991d1d037c283ad497e5d8cdcc317071c2ba297a,2023-05-23T23:02:33.715Z,26ac2b60-4844-465d-818e-7218183ad7fb
5295,,,,,63051706.37,6766023.8,,2023-11-01T00:00:00.000Z,,0,0af15c910417909dcc7848011854bc160dc323d5,2023-11-01T04:03:22.859Z,e401fd18-03bc-40ed-9aa9-149a0c6749eb
5382,,,,,,,,,,0,257041a54baabf3e02011910e76d87aba2e2c163,2023-03-18T13:22:12.883Z,bdc8e52a-7cae-4bf1-bddc-4db652402e78
5296,,,,,5544803.04,340429.73,,2023-11-01T00:00:00.000Z,,0,dc5896044cf29991b4c3aacde1eff079038d7c9f,2023-11-01T04:03:22.859Z,4b717237-694f-47c5-9058-1bc188cf42ac
5297,,,,,6838617.44,738040.19,,2023-11-01T00:00:00.000Z,,0,556d1d8c6e60bafbff7a63f63ddb5c6a380756ce,2023-11-01T04:03:22.859Z,27ff42e6-2d65-4ae0-b117-f581f2dcbf8c
5298,,,,,4621331.42,266576.94,,2023-11-01T00:00:00.000Z,,0,df8f3558c749855bf557f668b990281999de0307,2023-11-01T04:03:22.859Z,0e5fa2e5-3906-4f02-88e0-0cefa58fa1a9
5386,,,,,,,,,,0,44149e90c2b0abaf52fec6ce5c097610077b9f5b,2023-03-18T13:22:12.883Z,0a492c28-cd13-4aa7-aab0-72b4fd7bce48
5387,,,,,,,,,,0,4564a26e8fb42fc2572ef0bcf5849ec51d4a0339,2023-03-18T13:22:12.883Z,2ccee5f7-4859-40d2-ab55-add34eaab785
5299,,,,,393237.24,23712.84,,2023-11-01T00:00:00.000Z,,0,dddfcb0a8684295f47f1cc97e96cc21a74dc7766,2023-11-01T04:03:22.859Z,5511cdaf-52cb-4884-9c12-c727b39b0202
5300,,,,,707892.1,31232.28,,2023-11-01T00:00:00.000Z,,0,4649ac3c7d099f15185dda218c23f17a4401dbb3,2023-11-01T04:03:22.859Z,0a20f570-d3dc-4a74-a178-477c64ca6bb3
5390,,,,,,,,,,0,8c5292feb8a5b839fb3fe9e09d4e6120adb628ad,2023-03-18T13:22:12.883Z,6231b5b5-cac0-4556-ace0-89224071a0ce
5301,,,,,115842.41,30628.69,,2023-11-01T00:00:00.000Z,,0,18b40f040d7e3ade89ba6d33063065fa914b53d2,2023-11-01T04:03:22.859Z,fbab52a9-3ace-43fd-87b3-e801a23067fa
5302,,,,,6914977.27,254101.83,,2023-11-01T00:00:00.000Z,,0,abd567bb7f00251726907b4e1b099027577ab04a,2023-11-01T04:03:22.859Z,bb6453da-0b6d-426c-a1a4-f78e762afbd9
5303,,,,,510188.16,154624.67,,2023-11-01T00:00:00.000Z,,0,76144a1428c8e2cce42eaea913a95d696e6c98d5,2023-11-01T04:03:22.859Z,b1035810-6c46-46b1-bf3f-18d4e426666f
5307,,,,,674711.55,189663.8,,2023-11-01T00:00:00.000Z,,0,8af44128eb9eed434ae226d6d6fa33c19d9910f6,2023-11-01T04:03:22.859Z,b8a96dfb-65cd-4718-83e3-efb72ed9d31d
5308,,,,,417300.63,75127.21,,2023-11-01T00:00:00.000Z,,0,4e60ba1d17cde3245f2a4521a5b36c9aae23edba,2023-11-01T04:03:22.859Z,6f30cf24-a6a8-40a0-a935-bb1aa2d8b66c
